_id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
68340eb480d3588bea314851,15744983,Burgmann,712,Spain,Male,47,1,139887.01,1,1,1,95719.73,0
68340eb480d3588bea314853,15738828,Milano,730,Germany,Male,45,6,152880.97,1,0,0,162478.11,0
68340eb480d3588bea314855,15799479,Coles,809,Spain,Male,33,9,0,1,1,1,124045.65,0
68340eb480d3588bea314856,15684269,Gray,707,Spain,Female,35,3,56674.48,1,1,0,17987.4,1
68340eb480d3588bea314858,15746970,Townsend,760,Spain,Female,57,1,0,2,1,1,25101.17,0
68340eb480d3588bea314859,15725024,Pope,805,Germany,Female,33,3,105663.56,2,0,1,33330.89,0
68340eb480d3588bea31485f,15745107,Lung,776,Germany,Male,38,5,112281.7,1,0,1,89893.6,0
68340eb480d3588bea314861,15675320,Leonard,758,Spain,Female,40,5,93499.82,2,0,0,123218.81,0
68340eb480d3588bea314863,15643438,P'eng,850,France,Male,20,7,0,2,1,0,31288.77,0
68340eb480d3588bea314865,15680727,Fang,735,France,Male,49,5,121973.28,1,1,0,148804.36,0
68340eb480d3588bea31486a,15683677,Schiavone,769,Spain,Male,39,9,0,1,1,1,47722.79,0
68340eb480d3588bea31486b,15596414,Chandler,796,Spain,Male,41,8,107525.07,1,1,0,18510.41,0
68340eb480d3588bea31486c,15730639,Fiorentino,715,France,Male,23,7,139224.92,2,1,0,65057.71,0
68340eb480d3588bea31486e,15742638,Wang,747,France,Female,25,4,0,2,0,1,42039.67,0
68340eb480d3588bea314871,15682533,Hughes,850,France,Female,39,7,79259.99,1,0,1,186910.74,0
68340eb480d3588bea314879,15724466,Swearingen,744,Germany,Female,41,2,84113.41,1,1,0,197548.63,0
68340eb480d3588bea31487b,15802501,Onyeorulu,724,Germany,Male,33,5,103564.83,2,1,0,121085.72,0
68340eb480d3588bea314883,15815660,Mazzi,758,France,Female,34,1,154139.45,1,1,1,60728.89,0
68340eb480d3588bea314884,15602844,Niu,717,France,Male,38,7,97459.06,1,0,0,189175.71,0
68340eb480d3588bea314886,15770101,Millar,766,Germany,Male,43,6,112088.04,2,1,1,36706.56,0
68340eb480d3588bea314888,15596397,Kelly,814,France,Female,48,7,0,2,1,1,132870.15,0
68340eb480d3588bea314889,15770525,T'an,760,Spain,Male,28,1,141038.57,2,0,0,16287.38,0
68340eb480d3588bea31488b,15689980,Willis,725,Spain,Female,36,4,118520.26,1,0,0,131173.9,1
68340eb480d3588bea314892,15701946,Ndubueze,715,France,Male,34,4,124314.45,1,0,0,97782.92,0
68340eb480d3588bea314894,15673342,K'ung,703,France,Male,36,2,0,2,1,0,108790.95,0
68340eb480d3588bea314895,15601008,Stevenson,802,France,Male,33,8,0,2,1,0,143706.18,0
68340eb480d3588bea314896,15771636,Marshall,793,Spain,Female,36,0,0,1,0,0,148993.47,0
68340eb480d3588bea31489a,15589380,Fraser,713,Germany,Male,40,3,114446.84,2,1,1,87308.18,0
68340eb480d3588bea31489b,15603846,Fang,711,Spain,Male,37,2,0,2,1,0,83978.86,1
68340eb480d3588bea31489e,15773017,Todd,763,Spain,Female,37,6,0,2,1,1,149705.25,0
68340eb480d3588bea3148a0,15776467,De Salis,702,Spain,Female,35,8,14262.8,2,1,0,54689.16,0
68340eb480d3588bea3148a3,15606841,Ibbott,823,France,Male,38,1,0,2,1,0,156603.7,0
68340eb480d3588bea3148a7,15610446,Chinedum,714,France,Female,51,4,88308.87,3,0,0,5862.53,1
68340eb480d3588bea3148a8,15612776,McKay,850,Spain,Female,39,10,0,2,1,1,143030.09,0
68340eb480d3588bea3148a9,15794122,Otutodilinna,713,France,Female,59,3,0,2,1,1,62700.08,0
68340eb480d3588bea3148ae,15607381,King,769,Germany,Female,31,7,148913.72,2,1,0,53817.23,0
68340eb480d3588bea3148b0,15605037,Ting,818,France,Female,49,2,0,1,0,1,192298.84,1
68340eb480d3588bea3148b1,15576085,Stone,739,France,Male,41,5,0,2,0,0,143882.25,0
68340eb480d3588bea3148b4,15624068,Fu,779,France,Female,26,0,0,2,0,1,111906,0
68340eb480d3588bea3148b5,15595221,Trevisano,850,Germany,Female,33,7,134678.13,1,1,0,113177.95,0
68340eb480d3588bea3148b6,15637131,Fallaci,829,France,Male,38,9,0,2,1,0,30529.88,0
68340eb480d3588bea3148bc,15712319,Chukwukere,714,Spain,Male,45,8,150900.29,2,0,1,139889.15,0
68340eb480d3588bea3148bf,15779390,Theus,850,Spain,Female,31,4,91292.7,1,1,1,162149.07,0
68340eb480d3588bea3148c0,15711219,Jennings,788,Germany,Female,57,8,93716.72,1,1,1,180150.49,1
68340eb480d3588bea3148c1,15770498,Parker,798,France,Female,37,4,111723.08,1,1,1,83478.12,0
68340eb480d3588bea3148c2,15678727,Tan,770,Germany,Male,45,4,110765.68,1,1,0,26163.74,1
68340eb480d3588bea3148c6,15605275,Ofodile,725,Germany,Male,45,8,116917.07,1,0,0,173464.43,1
68340eb480d3588bea3148cd,15802478,Spring,767,Spain,Male,31,6,0,2,1,1,195668,0
68340eb480d3588bea3148d0,15761374,Bellucci,706,France,Male,54,9,117444.51,1,1,1,186238.85,0
68340eb480d3588bea3148d3,15747222,Bentley,745,Spain,Female,35,8,0,2,1,1,116581.1,0
68340eb480d3588bea3148d6,15589076,Henry,737,France,Male,36,9,0,1,0,1,188670.9,1
68340eb480d3588bea3148db,15587581,Russo,785,Germany,Female,33,5,136624.6,2,1,1,169117.74,0
68340eb480d3588bea3148dc,15633640,Loewenthal,799,France,Female,52,4,161209.66,1,1,1,89081.41,0
68340eb480d3588bea3148de,15633574,Montes,730,France,Female,41,4,167545.32,1,1,0,128246.81,0
68340eb480d3588bea3148df,15711455,Kuo,740,Germany,Female,36,4,109044.6,1,0,0,94554.74,1
68340eb480d3588bea3148e0,15570601,Cheng,785,France,Female,47,9,122031.55,1,1,1,33823.5,1
68340eb480d3588bea3148e3,15780746,Tyndall,705,France,Male,61,4,0,2,1,1,191313.7,0
68340eb480d3588bea3148e8,15641183,Chin,731,Spain,Male,25,8,96950.21,1,1,0,97877.92,0
68340eb480d3588bea3148ea,15636572,Christmas,760,France,Female,32,7,0,2,1,1,105969.05,0
68340eb480d3588bea3148ec,15740164,Genovesi,715,France,Female,33,3,85227.84,1,1,1,68087.15,0
68340eb480d3588bea3148f1,15706593,Ellis,850,Spain,Female,50,10,0,2,1,1,33741.84,0
68340eb480d3588bea3148f6,15643630,Quaife,770,Spain,Male,55,9,63127.41,2,1,0,185211.28,1
68340eb480d3588bea3148fb,15707114,Holder,831,France,Male,30,2,0,2,0,1,3430.38,0
68340eb480d3588bea3148fc,15670602,Burgess,790,Germany,Male,24,7,107418.27,1,0,1,160450.21,0
68340eb480d3588bea314903,15796969,Lahti,731,France,Male,33,4,0,2,1,1,74945.11,0
68340eb480d3588bea314908,15649418,Krylov,776,France,Female,29,7,178171.04,2,1,1,115818.51,0
68340eb480d3588bea314909,15604588,Li Fonti,850,Spain,Female,38,3,0,2,0,1,179360.76,0
68340eb480d3588bea31490b,15629078,Matthias,850,Germany,Female,45,5,127258.79,1,1,1,192744.23,1
68340eb480d3588bea31490e,15781034,Mason,796,Spain,Male,67,5,0,2,0,1,54871.02,0
68340eb480d3588bea31490f,15622017,Bruno,773,Spain,Female,33,10,0,1,1,1,98820.09,0
68340eb480d3588bea314910,15705885,Smeaton,752,Spain,Male,36,2,0,2,1,1,45570.84,0
68340eb480d3588bea314913,15608387,Fu,786,France,Female,29,4,0,2,1,0,103372.79,0
68340eb480d3588bea31491a,15750264,Pinto,757,Germany,Male,30,6,105128.85,2,1,1,62972.13,0
68340eb480d3588bea31491b,15741554,Streeter,746,Spain,Male,31,2,113836.27,1,1,1,174815.54,0
68340eb480d3588bea31491f,15744105,Kodilinyechukwu,768,France,Female,28,3,109118.05,2,0,1,50911.41,0
68340eb480d3588bea314924,15629575,Wheare,717,France,Male,36,2,148061.89,1,1,0,179128.69,1
68340eb480d3588bea314926,15757931,Fang,804,France,Male,24,3,0,2,1,0,173195.33,0
68340eb480d3588bea314928,15647782,Brown,729,Germany,Male,36,8,152899.24,2,1,0,177130.33,0
68340eb480d3588bea31492f,15584930,Grimmett,726,Germany,Male,30,5,111375.32,2,1,0,2704.09,0
68340eb480d3588bea314931,15810457,Miller,728,Germany,Female,33,9,150412.14,2,1,0,170764.08,0
68340eb480d3588bea314932,15697879,Webb,701,France,Male,30,3,156660.72,2,1,0,45742.42,0
68340eb480d3588bea314934,15799710,Wei,739,France,Male,37,7,104960.46,1,0,1,80883.82,0
68340eb480d3588bea314938,15737265,Nwokeocha,728,Germany,Male,39,6,152182.83,1,0,0,161203.6,0
68340eb480d3588bea314939,15687310,Humphries,783,Spain,Male,39,9,0,2,1,0,143752.77,0
68340eb480d3588bea31493a,15607347,Olisaemeka,734,France,Male,22,5,130056.23,1,0,0,121894.31,1
68340eb480d3588bea314946,15674922,Beavers,710,France,Male,54,6,171137.62,1,1,1,167023.95,1
68340eb480d3588bea314948,15780514,Fuller,707,France,Male,33,8,136678.52,1,1,0,54290.62,0
68340eb480d3588bea31494a,15668472,Ritchie,705,Spain,Female,24,5,177799.83,2,0,0,79886.06,0
68340eb480d3588bea31494d,15738318,Kung,800,France,Female,40,5,97764.41,1,1,0,98640.15,1
68340eb480d3588bea314952,15671930,H?,717,France,Female,36,5,0,2,1,1,145551.6,0
68340eb480d3588bea314955,15700174,McKay,733,Spain,Female,30,0,83319.28,1,0,0,57769.2,0
68340eb480d3588bea31495a,15585901,Johnson,717,Spain,Male,35,1,0,3,0,0,174770.14,1
68340eb480d3588bea314960,15587913,Palerma,748,Spain,Female,40,4,0,2,1,0,132368.47,0
68340eb480d3588bea314962,15627876,Pavlova,719,Spain,Female,47,9,116393.59,1,1,0,63051.32,1
68340eb480d3588bea314963,15772601,Lu,845,Germany,Female,41,2,81733.74,2,0,0,199761.29,0
68340eb480d3588bea314964,15758606,Yamamoto,738,France,Male,54,4,0,1,0,1,55725.04,1
68340eb480d3588bea314967,15775803,Cawker,841,Spain,Male,41,1,0,2,0,1,193093.77,0
68340eb480d3588bea31496a,15787189,Tai,824,Germany,Male,60,8,134250.17,3,0,0,153046.16,1
68340eb480d3588bea31496b,15666055,Rowe,705,France,Female,49,7,0,1,1,0,63405.2,1
68340eb480d3588bea314971,15613656,Lombardi,842,France,Male,58,1,63492.94,1,1,1,83172.19,0
68340eb480d3588bea314976,15725835,West,785,Germany,Female,32,3,124493.03,2,0,1,52583.79,1
68340eb480d3588bea314978,15727384,Chukwuemeka,705,Germany,Female,43,10,146547.78,1,0,1,10072.55,1
68340eb480d3588bea31497a,15732917,Li,729,Germany,Male,46,5,117837.43,1,1,0,104016.61,1
68340eb480d3588bea31497d,15780124,Blair,841,France,Male,74,9,108131.53,1,0,1,60830.38,0
68340eb480d3588bea31497e,15742238,Dellucci,705,Germany,Male,35,4,136496.12,2,1,0,116672.02,0
68340eb480d3588bea314980,15715297,Yuan,779,Germany,Female,40,2,75470.23,1,1,1,52894.01,0
68340eb480d3588bea314982,15602929,Wilson,728,Spain,Female,37,4,0,1,0,0,4539.38,0
68340eb480d3588bea314984,15756668,Ross,706,France,Male,30,3,98415.37,1,1,1,110520.48,0
68340eb480d3588bea314986,15795519,Vasiliev,716,Germany,Female,18,3,128743.8,1,0,0,197322.13,0
68340eb480d3588bea314990,15591357,Cowger,765,France,Male,51,3,123372.3,1,1,1,115429.32,0
68340eb480d3588bea314993,15634262,Fantin,709,Germany,Male,34,4,148375.19,2,1,1,21521.38,0
68340eb480d3588bea314995,15756875,Freeman,782,Spain,Male,34,6,147422.44,1,0,1,42143.61,0
68340eb480d3588bea31499a,15709846,Yeh,840,France,Female,39,1,94968.97,1,1,0,84487.62,0
68340eb480d3588bea31499c,15642544,Henderson,723,France,Male,34,5,0,2,0,1,12092.03,0
68340eb480d3588bea3149a2,15723008,Lo Duca,720,France,Female,45,1,102882.4,2,1,1,35633.15,1
68340eb480d3588bea3149a4,15792222,Johnstone,712,France,Female,37,1,106881.5,2,0,0,169386.81,0
68340eb480d3588bea3149a6,15610686,Melton,850,France,Male,63,8,169832.57,1,0,0,184107.26,1
68340eb480d3588bea3149a7,15730868,Marshall,747,France,Male,41,5,0,2,1,1,22750.17,0
68340eb480d3588bea3149aa,15679550,Chukwualuka,743,France,Male,32,9,0,2,1,0,175252.78,0
68340eb480d3588bea3149ab,15787655,Chu,707,France,Male,47,3,0,2,1,0,174303.29,0
68340eb480d3588bea3149ad,15747980,Cattaneo,737,Spain,Male,38,6,146282.79,2,1,0,198516.2,0
68340eb480d3588bea3149af,15724443,Taylor,703,Germany,Female,29,3,122084.63,1,0,1,82824.08,0
68340eb480d3588bea3149b1,15569503,Yeh,765,France,Male,44,6,0,2,1,1,159899.97,0
68340eb480d3588bea3149b4,15767794,Browne,744,France,Male,31,9,120718.28,1,1,1,58961.49,0
68340eb480d3588bea3149b7,15750684,Jibunoh,719,France,Female,42,4,0,1,1,0,28465.86,1
68340eb480d3588bea3149b9,15711015,Hammonds,743,France,Male,36,4,0,2,1,1,190911.02,0
68340eb480d3588bea3149bc,15741385,Gallop,710,Germany,Male,45,9,108231.37,1,1,1,188574.08,0
68340eb480d3588bea3149c1,15813412,Barlow,721,France,Female,55,3,44020.89,1,1,0,65864.4,1
68340eb480d3588bea3149c3,15617617,Stewart,811,Spain,Male,39,7,0,2,1,1,177519.39,0
68340eb480d3588bea3149c7,15578908,Todd,725,Spain,Female,32,0,0,2,1,1,138525.19,0
68340eb480d3588bea3149c8,15687658,Burgin,716,France,Female,52,7,65971.61,2,1,0,14608,1
68340eb480d3588bea3149d5,15804814,Ts'ui,759,France,Male,40,4,0,2,1,0,124615.59,0
68340eb480d3588bea3149d7,15802351,Beers,755,Germany,Female,33,6,90560.3,2,1,1,42607.69,0
68340eb480d3588bea3149d9,15719561,Lin,768,France,Male,42,5,0,3,0,0,60686.4,0
68340eb480d3588bea3149df,15795990,Lumholtz,722,Germany,Female,48,10,138311.76,1,1,1,3472.63,1
68340eb480d3588bea3149e2,15686255,Mouzon,738,Germany,Male,35,6,101744.84,1,0,0,85185.44,0
68340eb480d3588bea3149e3,15746594,Wu,732,Spain,Male,33,8,0,1,1,0,119882.7,0
68340eb480d3588bea3149e5,15671609,Ibeabuchi,701,France,Male,44,7,0,2,1,0,23425.78,0
68340eb480d3588bea3149eb,15732740,Plant,765,Spain,Female,32,9,178095.55,1,0,0,47247.56,0
68340eb480d3588bea3149ed,15603851,Galkin,704,France,Male,32,7,127785.17,4,0,0,184464.7,1
68340eb480d3588bea3149ef,15735719,Babbage,790,France,Female,40,9,0,2,1,1,70607.1,0
68340eb480d3588bea3149f0,15703482,Walker,710,Germany,Male,34,9,134260.36,2,1,0,147074.67,0
68340eb480d3588bea3149f1,15605835,Rice,743,France,Male,37,8,69143.91,2,0,1,105780.18,0
68340eb480d3588bea3149f2,15664881,Norton,702,France,Male,34,4,100054.77,1,1,0,109496.45,0
68340eb480d3588bea3149f3,15757568,Bogolyubov,704,France,Female,45,6,0,1,1,1,137739.45,0
68340eb480d3588bea3149f7,15610355,Hunter,713,France,Male,44,1,63438.91,1,1,0,64375.4,0
68340eb480d3588bea3149f8,15704284,Ekechukwu,736,Germany,Male,57,9,95295.39,1,1,0,28434.44,1
68340eb480d3588bea3149f9,15621893,Bellucci,727,France,Male,18,4,133550.67,1,1,1,46941.41,0
68340eb480d3588bea3149fa,15588219,Ford,850,France,Female,38,1,106871.81,2,1,0,29333.01,0
68340eb480d3588bea3149fb,15688619,Scott,718,Spain,Male,45,3,105266.32,2,1,1,193724.51,0
68340eb480d3588bea314a00,15612109,Speth,819,France,Male,38,9,122334.26,2,1,1,181507.44,0
68340eb480d3588bea314a03,15594349,Streeten,850,France,Male,49,5,122486.47,1,0,1,59748.19,0
68340eb480d3588bea314a06,15648794,Giordano,836,Spain,Male,57,4,101247.06,1,1,0,37141.62,1
68340eb480d3588bea314a08,15588614,Walton,753,France,Male,57,7,0,1,1,0,159475.08,1
68340eb480d3588bea314a09,15630698,Hay,745,France,Female,55,9,110123.59,1,0,1,51548.14,1
68340eb480d3588bea314a0e,15750649,Uwakwe,744,France,Female,44,3,0,2,1,1,189016.14,0
68340eb480d3588bea314a0f,15685706,Bird,731,France,Female,40,7,118991.79,1,1,1,156048.64,0
68340eb480d3588bea314a11,15586821,Bellew,727,France,Male,28,5,0,2,0,1,19653.08,0
68340eb480d3588bea314a15,15794479,Becker,767,Spain,Male,77,8,149083.7,1,1,1,190146.83,0
68340eb480d3588bea314a18,15780846,Redding,787,France,Male,33,1,126588.81,2,0,1,62163.53,0
68340eb480d3588bea314a19,15805260,Wood,705,Germany,Female,56,2,143249.67,1,1,0,88428.41,1
68340eb480d3588bea314a1a,15621629,Scott,773,Germany,Male,43,8,81844.91,2,1,1,35908.46,0
68340eb480d3588bea314a20,15769254,Tuan,757,Germany,Female,34,9,101861.36,2,0,0,187011.96,0
68340eb480d3588bea314a23,15609562,MacDonald,774,Spain,Female,43,1,116360.07,1,1,0,17004.14,0
68340eb480d3588bea314a24,15787459,Parkes,745,Spain,Male,40,3,88466.82,1,0,0,116331.42,0
68340eb480d3588bea314a28,15730735,Henning,713,France,Male,38,9,72286.84,2,1,1,26136.89,0
68340eb480d3588bea314a2a,15730397,Narelle,739,Spain,Male,40,1,109681.61,1,1,1,193321.3,0
68340eb480d3588bea314a2d,15799211,Anenechi,708,Spain,Female,32,8,187487.63,1,1,1,120115.5,0
68340eb480d3588bea314a31,15761763,Jamieson,845,France,Male,33,8,164385.53,1,1,0,150664.97,0
68340eb480d3588bea314a33,15710161,Ko,850,France,Female,34,2,0,2,1,1,171706.66,0
68340eb480d3588bea314a34,15735246,Norman,798,Spain,Female,58,9,0,2,0,0,119071.56,1
68340eb480d3588bea314a35,15791700,Ugochukwutubelum,773,Germany,Male,47,2,118079.47,4,1,1,143007.49,1
68340eb480d3588bea314a38,15770174,Piazza,762,France,Male,29,6,141389.06,1,1,0,54122.89,0
68340eb480d3588bea314a39,15641114,Power,701,France,Male,37,8,130091.5,1,1,1,120031.29,0
68340eb480d3588bea314a3b,15751788,Johnson,850,Spain,Male,28,9,97408.03,1,1,1,175853.64,0
68340eb480d3588bea314a41,15809826,Craigie,728,France,Female,46,2,109705.52,1,1,0,20276.87,1
68340eb480d3588bea314a44,15641850,Pethard,717,France,Male,40,0,98241.04,1,1,0,110887.14,0
68340eb480d3588bea314a45,15770974,Nwabugwu,741,Germany,Female,37,8,170840.08,2,0,0,109843.16,0
68340eb480d3588bea314a47,15684999,Ch'eng,850,France,Female,26,4,62610.96,2,0,1,179365.1,0
68340eb480d3588bea314a4b,15752488,Emery,733,Spain,Female,31,9,102289.85,1,1,1,115441.66,0
68340eb480d3588bea314a4d,15806049,Lee,714,Germany,Female,49,5,140510.89,1,1,0,141914.94,0
68340eb480d3588bea314a4e,15736069,Hsing,767,Germany,Female,35,6,132253.22,1,1,0,115566.57,1
68340eb480d3588bea314a4f,15763662,Longo,711,Germany,Male,43,2,39043.29,2,1,1,175423.69,0
68340eb480d3588bea314a50,15615575,Vial,722,France,Male,34,8,0,2,1,1,133447.49,0
68340eb480d3588bea314a52,15774098,Grant,701,Germany,Male,38,3,125385.49,2,0,1,52044.66,0
68340eb480d3588bea314a53,15750808,Ma,790,Spain,Male,46,2,131365.37,2,1,1,180290.68,0
68340eb480d3588bea314a56,15756125,Booth,757,Spain,Male,44,5,140856.16,2,1,0,158735.1,0
68340eb480d3588bea314a58,15795954,Ndukaku,746,France,Male,35,2,172274.01,1,1,0,22374.97,0
68340eb480d3588bea314a5b,15713655,Calabrese,720,France,Female,38,10,0,2,1,1,56229.72,1
68340eb480d3588bea314a5f,15808784,Hess,835,France,Male,28,2,163569.61,2,1,1,154559.28,0
68340eb480d3588bea314a61,15670345,Mazzi,785,Germany,Female,33,6,127211.45,1,0,0,191961.83,0
68340eb480d3588bea314a64,15780038,Paterson,756,Spain,Male,38,6,119208.85,1,1,0,169763.89,1
68340eb480d3588bea314a67,15800326,Poole,717,Spain,Female,39,6,0,2,1,0,93275.61,0
68340eb480d3588bea314a6a,15727546,Olejuru,762,France,Male,35,9,0,2,1,1,43075.7,0
68340eb480d3588bea314a6b,15739576,Bustard,706,Spain,Male,20,8,0,2,1,1,12368.11,0
68340eb480d3588bea314a6d,15604782,Tan,733,Germany,Female,33,7,187257.94,1,0,1,190430.81,0
68340eb480d3588bea314a76,15681402,Ngozichukwuka,763,Germany,Female,61,1,66101.89,1,1,1,143981.27,0
68340eb480d3588bea314a78,15594685,Hall,757,France,Female,49,2,0,2,0,0,164482.92,0
68340eb480d3588bea314a82,15679299,Shen,726,Spain,Female,27,7,123826.07,1,0,1,78970.58,0
68340eb480d3588bea314a86,15667620,Dreyer,732,France,Female,43,6,0,2,1,0,65731.53,0
68340eb480d3588bea314a88,15590730,Hunt,745,Spain,Male,34,9,0,2,1,0,50046.25,0
68340eb480d3588bea314a89,15763747,Ricci,732,France,Male,36,7,0,2,1,1,60830.24,0
68340eb480d3588bea314a8a,15778320,Teng,848,Germany,Female,40,5,148495.64,1,0,0,158853.98,0
68340eb480d3588bea314a8c,15624633,Kibby,702,France,Male,45,9,74989.58,1,1,1,171014.69,0
68340eb480d3588bea314a99,15582714,Napolitani,749,Germany,Male,47,9,110022.74,1,0,1,135655.29,1
68340eb480d3588bea314a9a,15797595,Greenhalgh,709,France,Female,40,9,131569.63,1,1,1,103970.58,0
68340eb480d3588bea314a9f,15736656,H?,723,France,Female,49,4,0,2,0,1,89972.25,0
68340eb480d3588bea314aa0,15635078,Chiemela,714,Spain,Male,45,0,124693.48,1,0,1,187194.15,0
68340eb480d3588bea314aa1,15680141,Yuan,759,Spain,Female,35,7,147936.42,1,1,1,106785.7,0
68340eb480d3588bea314aa7,15569222,Mendes,781,France,Male,32,6,147107.91,1,1,1,40066.95,0
68340eb480d3588bea314ab6,15612193,Hsia,762,Spain,Male,29,10,115545.33,2,1,0,148256.43,0
68340eb480d3588bea314ab9,15664204,Meany,706,Spain,Male,29,2,0,2,1,1,18255.51,0
68340eb480d3588bea314aba,15639415,Thompson,850,France,Male,35,3,162442.35,1,1,0,183566.78,0
68340eb480d3588bea314abf,15616380,Wheeler,803,Spain,Female,37,1,0,2,0,0,7455.2,0
68340eb480d3588bea314ac0,15581440,Christie,724,Germany,Female,48,6,110463.25,2,1,1,80552.11,1
68340eb480d3588bea314ac2,15660688,King,701,Spain,Female,35,9,0,2,0,0,170996.86,0
68340eb480d3588bea314ac6,15735388,Wayn,717,France,Female,25,7,108664.85,2,1,0,190011.85,0
68340eb480d3588bea314ac8,15765902,Gibson,706,Germany,Male,38,5,163034.82,2,1,1,135662.17,0
68340eb480d3588bea314ac9,15642345,Y?,714,Germany,Female,49,4,93059.34,1,1,0,7571.51,1
68340eb480d3588bea314aca,15641250,Calabresi,794,Spain,Male,38,9,179581.31,1,1,0,23596.24,0
68340eb480d3588bea314acd,15775203,Chia,824,France,Male,45,3,129209.48,1,0,0,60151.77,0
68340eb480d3588bea314ace,15787907,Wang,719,Germany,Female,42,5,137227.04,3,1,0,149097.38,1
68340eb480d3588bea314ad3,15669342,Ferri,731,Germany,Male,35,2,127862.93,2,1,0,139083.7,0
68340eb480d3588bea314adb,15791053,Lucciano,709,Germany,Male,45,4,122917.71,1,1,1,11.58,1
68340eb480d3588bea314add,15796343,Bazhenov,707,France,Female,31,2,82787.93,2,0,0,91423.69,0
68340eb480d3588bea314ade,15751057,Douglas,701,Germany,Male,32,5,102500.34,1,0,0,106287.77,0
68340eb480d3588bea314ae4,15604345,Kemp,730,France,Female,22,9,65763.57,1,1,1,145792.01,0
68340eb480d3588bea314ae5,15578297,Ebelegbulam,737,Germany,Female,43,1,125537.38,1,1,0,138510.01,1
68340eb480d3588bea314ae8,15764618,Tseng,815,Spain,Female,39,6,0,1,1,1,85167.88,0
68340eb480d3588bea314ae9,15730738,Chiang,786,Spain,Male,31,9,0,2,1,1,18210.36,0
68340eb480d3588bea314aed,15654463,Moore,841,France,Male,34,4,0,2,1,0,141582.66,0
68340eb480d3588bea314af1,15758531,Y?,732,France,Female,40,10,0,2,1,0,154189.08,0
68340eb480d3588bea314af4,15595588,Chukwunonso,773,Spain,Female,39,4,0,2,0,1,182081.45,0
68340eb480d3588bea314af5,15778395,McIntyre,762,Germany,Male,34,4,88815.56,2,1,0,68562.26,1
68340eb480d3588bea314af8,15570004,Tsou,850,France,Male,31,3,0,2,1,0,121866.87,0
68340eb480d3588bea314afa,15657342,Dawson,850,Germany,Male,28,4,147972.19,1,1,0,60708.72,1
68340eb480d3588bea314aff,15633877,Morrison,706,Spain,Female,42,8,95386.82,1,1,1,75732.25,0
68340eb480d3588bea314b01,15607827,Nebechukwu,711,Germany,Male,34,4,133467.77,2,1,1,42976.64,0
68340eb480d3588bea314b07,15725039,McIntyre,702,Spain,Male,32,8,71667.74,1,1,1,126082.18,0
68340eb480d3588bea314b08,15579130,Chidiegwu,708,Germany,Female,43,0,118994.84,1,1,0,181499.77,1
68340eb480d3588bea314b0d,15670914,Robe,754,France,Male,38,2,0,2,1,0,180698.32,0
68340eb480d3588bea314b0e,15604073,Bibi,815,Germany,Female,25,8,135161.67,1,1,1,136071.05,0
68340eb480d3588bea314b10,15574886,Palerma,706,France,Male,32,6,94486.47,1,1,1,146949.74,0
68340eb480d3588bea314b11,15707120,Cocci,850,France,Male,46,9,117640.39,1,1,0,88920.68,0
68340eb480d3588bea314b12,15800845,Artemieva,732,Spain,Female,33,8,111379.55,1,1,1,45098.62,0
68340eb480d3588bea314b17,15607837,Muriel,746,France,Female,29,4,105599.67,1,1,1,43106.17,0
68340eb480d3588bea314b1b,15759038,Whitehead,793,France,Female,41,3,141806.46,1,1,0,102921.17,0
68340eb480d3588bea314b1c,15661821,Johnstone,798,Germany,Female,49,5,132571.67,1,1,1,31686.33,1
68340eb480d3588bea314b1e,15712176,Burke,816,France,Male,31,8,0,2,1,1,28407.4,0
68340eb480d3588bea314b1f,15689351,Johnson,742,Germany,Female,41,4,92805.72,1,0,1,73743.95,1
68340eb480d3588bea314b22,15718153,Kao,759,Spain,Female,74,6,128917.84,1,1,1,48244.64,0
68340eb480d3588bea314b23,15613189,Browne,774,France,Female,52,2,56580.93,1,1,0,113266.28,1
68340eb480d3588bea314b25,15592645,Gibbons,704,Spain,Male,37,4,0,2,0,0,25684.93,0
68340eb480d3588bea314b29,15790659,Sheets,701,Spain,Male,59,7,0,2,0,1,27597.59,0
68340eb480d3588bea314b2a,15691446,Tokaryev,735,Spain,Male,29,10,0,2,1,1,95025.27,0
68340eb480d3588bea314b2f,15568025,Hsueh,758,France,Male,51,8,81710.46,1,1,1,116520.07,0
68340eb480d3588bea314b31,15667458,L?,764,Germany,Male,28,10,124023.18,1,1,0,166188.28,0
68340eb480d3588bea314b35,15578825,Golubev,734,France,Female,29,0,139994.66,1,1,0,17744.72,0
68340eb480d3588bea314b36,15619935,Vanmeter,783,Spain,Female,59,9,126224.87,1,1,1,4423.63,0
68340eb480d3588bea314b42,15612071,Wilson,763,Spain,Female,32,10,95153.77,1,0,1,81310.1,0
68340eb480d3588bea314b46,15630617,Lo Duca,727,Germany,Male,36,6,140418.81,1,1,1,113033.73,1
68340eb480d3588bea314b4b,15693199,Shao,739,France,Female,37,8,0,2,1,0,191557.1,1
68340eb480d3588bea314b4f,15652808,Monaldo,774,France,Female,41,5,126670.37,1,1,0,102426.06,0
68340eb480d3588bea314b54,15766896,Chieloka,750,France,Male,37,3,0,2,1,0,16870.2,0
68340eb480d3588bea314b55,15587735,Chukwuebuka,850,France,Male,39,6,96863.13,1,1,1,121681.19,0
